source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020120037283,스컴 저감 기능을 갖는 2상 혐기소화조,C02F 3/28|C02F 1/40,2012-04-10,등록,등록,(주)포스코이앤씨|한솔이엠이(주)|주식회사 포스코엔지니어링|수도권매립지관리공사|주식회사 건화,1,BACKWARD_CITATION_ESTIMATED,1020120037283,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120037283&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120040195,동력전달축용 플렉시블 커플링,F16D 3/72,2012-04-18,등록,등록,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020120040195,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120040195&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120105547,자동차용 헤드라이너 패드 자동 부착장치,B62D 65/14|B62D 65/18|B23P 21/00|B62D 65/02,2012-09-24,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020120105547,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120105547&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120106189,분말 증착 장치,C23C 24/00|C23C 24/04,2012-09-25,등록,등록,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020120106189,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120106189&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120118617,공정 장비의 코팅 방법 및 이를 이용한 코팅 구조,C23C 4/12|C23C 4/129|C23C 4/131|C23C 4/134|C23C 4/126|C23C 24/04,2012-10-24,등록,등록,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020120118617,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120118617&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120123603,유입식 변압기 콘서베이터(conservator)의 내부에 설치되는 공기주머니의 제조방법,H01F 27/14|H01F 27/32|H01F 41/00|A63B 41/00,2012-11-02,등록,등록,주식회사 한솔테크,1,BACKWARD_CITATION_ESTIMATED,1020120123603,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120123603&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120125521,차량의 브레이크액 교환장치,B60T 17/04|B60T 17/06|B60T 17/08,2012-11-07,등록,등록,주식회사 한솔엔지니어링,1,BACKWARD_CITATION_ESTIMATED,1020120125521,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120125521&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120127606,오가노메탈 폴리실록산 및 이의 제조방법,C08G 77/04|C08G 77/06|C08L 83/04,2012-11-12,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020120127606,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120127606&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130021893,유기성 고농도 폐수의 무방류 처리방법,C02F 11/121|C02F 1/28|B07B 1/28|C02F 9/00|C02F 101/30|C02F 103/20,2013-02-28,등록,등록,김남천|한솔엔지니어링 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020130021893,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130021893&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130026059,자동차용 매트 고정구,B60N 3/04,2013-03-12,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020130026059,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130026059&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130053542,차량용 필러 플레이트의 케이블 장착 구조,B60R 16/02|B60R 13/02|B62D 25/04|F16B 2/02,2013-05-13,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020130053542,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130053542&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130053546,차량의 모듈헤드라이너용 보조손잡이 고정구,B60N 3/02|B60R 13/02|B62D 25/06,2013-05-13,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020130053546,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130053546&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130055131,흡차음이 가능한 차량용 카페트,B60N 3/04,2013-05-15,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020130055131,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130055131&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130056106,차량의 헤드라이닝 가결합용 브라켓 및 이를 이용한 헤드라이닝의 장착 방법,B60R 13/02|B62D 25/06,2013-05-20,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020130056106,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130056106&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130081962,인테리어 유리판재,C03C 27/06|C03B 31/00|B32B 17/10|B44C 5/04|C03C 17/00,2013-07-12,등록,등록,그라스한솔(주)|최환종|최칠식,1,BACKWARD_CITATION_ESTIMATED,1020130081962,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130081962&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130081964,인테리어 유리판재,B32B 17/06|B32B 17/10|C03C 17/00|C03B 31/00|B44C 5/04|C03C 27/06,2013-07-12,등록,등록,그라스한솔(주)|최환종|최칠식,1,BACKWARD_CITATION_ESTIMATED,1020130081964,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130081964&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130081973,인테리어 유리판재,C03C 27/06|B32B 17/10|C03C 19/00|B44C 5/04,2013-07-12,등록,등록,그라스한솔(주)|최환종|최칠식,1,BACKWARD_CITATION_ESTIMATED,1020130081973,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130081973&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130082016,물성 조절이 용이한 광경화성 광학용 수지 조성물 및 이를 이용하여 제조한 평판디스플레이,C08L 75/14|C08G 18/62|C08G 18/83|G02B 1/04,2013-07-12,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020130082016,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130082016&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130120330,자동차용 인슐레이션,B60R 13/08|B32B 27/00|B32B 9/04|B32B 27/08|B60R 11/00,2013-10-10,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020130120330,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130120330&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140010121,역삼투 방식을 이용한 과산화수소 정제 시스템 및 그에 의해 제조되는 과산화수소,C01B 15/013,2014-01-28,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020140010121,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140010121&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140038418,차량 카펫의 매트 고정용 클립,B60N 3/04|F16B 5/06|F16B 2/20,2014-04-01,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020140038418,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140038418&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140065347,생약 성분을 포함하는 피부 외용제 조성물,A61K 8/9789|A61K 8/9728|A61K 9/00|A61Q 19/00,2014-05-29,등록,등록,한솔생명과학(주),1,BACKWARD_CITATION_ESTIMATED,1020140065347,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140065347&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140078321,차량용 보조매트 고정구,B60N 3/04,2014-06-25,등록,등록,주식회사 휴림에이텍|(주)협진피엘|주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020140078321,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140078321&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140083074,"열경화성 수지 조성물, 이로부터 제조된 광반도체 장치 탑재용 광반사판 및 광반도체 장치",C08L 63/00|C08L 83/06|C08K 5/1539|C08K 5/49|C08K 3/36|C08K 3/22|C08K 5/5435|F21V 7/22,2014-07-03,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020140083074,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140083074&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140106706,동력전달축의 성능 시험 장치,G01M 13/02|F16D 3/79,2014-08-18,등록,등록,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020140106706,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140106706&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140110559,"스파이더 실크 단백질, 거머리 추출물, 봉독 추출물 및 뱀독 유사 펩타이드 복합물로 제조된 포이즌 컴플렉스를 유효성분으로 함유하는 항노화 화장료 조성물",A61K 8/98|A61K 8/64|A61Q 19/08,2014-08-25,등록,등록,한솔바이오 주식회사|주식회사 더마랩|한솔생명과학(주),1,BACKWARD_CITATION_ESTIMATED,1020140110559,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140110559&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140139608,시저스형 차량정비 리프트용 사다리,B66F 7/28|B66F 7/06|B66F 7/08|E06C 1/34,2014-10-16,등록,등록,주식회사 한솔엔지니어링,1,BACKWARD_CITATION_ESTIMATED,1020140139608,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140139608&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140143920,자동차의 플로어 카펫용 흡음재,B60N 3/04|A47G 27/02,2014-10-23,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020140143920,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140143920&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140148923,보안감시관리자의 보안감시장치조작정보 저장 시스템,H04N 21/442|H04N 7/18|H04N 21/231|H04N 21/4367,2014-10-30,등록,등록,주식회사 한솔오리온텍,1,BACKWARD_CITATION_ESTIMATED,1020140148923,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140148923&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140193167,동력 전달축,F16D 3/79,2014-12-30,등록,등록,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020140193167,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140193167&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170159920,기판 세정 장치,H10P 72/00|B08B 3/12,2017-11-28,포기,포기,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020170159920,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170159920&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020180122999,기판 형상 가공 방법,H10H 20/00|H10H 20/81,2018-10-16,포기,포기,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020180122999,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020180122999&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200049587,내플라즈마 코팅막 및 이의 형성 방법,C23C 28/04|C23C 28/00|C23C 4/04|C23C 4/10|C25D 11/18|H01J 37/32|C23C 16/44|C23C 14/56|H10P 72/00,2020-04-23,거절,거절,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020200049587,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200049587&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210110258,"보행자 내비게이션 시스템, 그리고 보행자 안내 서버",G01C 21/34|G01C 21/36|G01S 19/13|G08G 1/09|H04W 4/60|H04W 4/02|G06F 21/31|G06F 16/901,2021-08-20,거절,거절,최선우|김승연|김한솔|최민수|공도일,1,BACKWARD_CITATION_ESTIMATED,1020210110258,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210110258&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220131086,"내플라즈마성 유리, 반도체 제조 공정을 위한 챔버 내부용 부품 및 그들의 제조 방법",C03C 3/087|C03C 3/062|C03C 4/00|C03B 11/12|H01J 37/32|H10P 72/00,2022-10-13,취하,취하,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020220131086,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220131086&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220131088,"내플라즈마성 유리, 반도체 제조 공정을 위한 챔버 내부용 부품 및 그들의 제조 방법",C03C 3/095|C03C 3/087|C03C 3/062|C03C 4/00|C03B 11/12|H01J 37/32|H10P 72/00,2022-10-13,취하,취하,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020220131088,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220131088&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230038607,긴 가사시간 및 우수한 열전도성을 갖는 우레탄계 방열 접착제 조성물,C09J 175/04|C09J 11/04,2023-03-24,거절,거절,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230038607,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230038607&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230050939,"비극성 용제에 분산 가능한 금속산화물 나노입자, 이를 포함하는 잉크젯 프린팅용 전자수송층 잉크 조성물, 그의 제조방법, 및 이를 포함하는 발광소자 및 디스플레이",C09D 11/322|C09D 11/36|C09D 7/62|H10K 50/16|H10K 71/13,2023-04-18,거절,거절,삼성전자주식회사|주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230050939,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230050939&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230084769,반도체 공정 챔버 및 그 제조 방법,C23C 16/44|C23C 16/455|C23C 16/40|C23C 16/30|C23C 16/56|C23C 16/505|H10W 74/01,2023-06-30,거절,거절,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020230084769,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230084769&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210072961,"내플라즈마 유리, 반도체 제조 공정을 위한 챔버 내부용 부품 및 그들의 제조 방법",C03C 3/085|C03B 11/12|C03B 25/00,2021-06-04,공개,공개,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020210072961,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210072961&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220112552,코어-쉘 구조를 갖는 고체전해질 및 이의 제조방법,H01M 10/0562|H01M 10/052,2022-09-06,공개,공개,현대자동차주식회사|기아 주식회사|주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020220112552,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220112552&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220115649,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차 전지",H01M 4/36|H01M 4/38|H01M 10/0525|C01B 33/02|H01M 4/02,2022-09-14,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020220115649,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220115649&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220127300,"탄소섬유 습식부직포용 바인더, 이를 포함하는 탄소섬유 분산액, 그의 제조방법 및 그로부터 제조된 탄소섬유 습식부직포",C08L 33/26|C08L 3/02|C08F 220/56|C08F 220/06|D04H 1/4242,2022-10-05,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020220127300,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220127300&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220130798,분리막용 공중합체 및 이를 포함하는 이차전지,C08F 220/28|C08F 220/18|C08F 220/44|C08F 220/06|C08F 218/08|C08F 212/08|H01M 50/42|H01M 50/446,2022-10-12,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020220130798,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220130798&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220139371,"폴리아미드 중합체를 포함하는 바인더, 이 바인더를 포함하는 이차전지용 양극 및 이 양극을 포함하는 이차전지",C08G 69/26|C08G 69/42|C08L 77/06|H01M 4/62|H01M 4/131|H01M 10/052|H01M 4/02,2022-10-26,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020220139371,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220139371&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220182718,내플라즈마성 반도체 제조 공정용 부품 및 그의 제조방법,H01J 37/32|C23C 16/44,2022-12-23,공개,공개,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020220182718,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220182718&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220182719,"3차원 입체 형상의 진공 증착 장치, 이를 이용하는 3차원 입체 형상의 진공 증착 방법 및 이를 이용하여 제조된 반도체 제조 공정용 부품",C23C 14/50|C23C 14/22|C23C 14/24|C23C 14/08|C23C 14/06|C23C 16/458,2022-12-23,공개,공개,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020220182719,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220182719&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230011163,고주파 유도 가열을 이용한 유리 조성물의 용융 방법,C03B 5/02|H05B 6/02,2023-01-27,공개,공개,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020230011163,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230011163&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230045555,"양자점 조성물, 그 제조방법, 그의 경화물, 및 이를 포함하는 표시장치",C08F 283/00|C08G 75/045|C08G 73/06|C09K 11/02|C09D 11/30|C09D 11/38,2023-04-06,공개,공개,삼성전자주식회사|주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230045555,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230045555&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230045915,구형의 고체전해질의 제조방법,H01M 10/0562|C01B 25/14|H01M 10/052,2023-04-07,공개,공개,현대자동차주식회사|기아 주식회사|주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230045915,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230045915&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230051305,리사이클링을 통한 고강도 탄소섬유 습식부직포의 제조 방법,D04H 1/4242|D04H 1/4382|D01F 8/18|D01F 1/10|D06M 23/06|D06C 7/00|D06M 101/40,2023-04-19,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230051305,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230051305&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230068997,흡음성능이 개선된 자동차용 내장재 및 그 제조방법,B29C 70/34|B60R 13/08|B29C 70/12|B29C 44/12|B29C 44/56|B29C 65/02|B29C 63/02,2023-05-30,공개,공개,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020230068997,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230068997&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230075645,치매 예방을 위한 지령 카드가 포함된 윷놀이 세트,A63F 3/00|A63F 3/04|G09B 19/22|A63F 1/04,2023-06-13,공개,공개,이래호|양찬솔,1,BACKWARD_CITATION_ESTIMATED,1020230075645,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230075645&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230077590,입자간 결합력이 강화된 황화물계 고체전해질 및 이의 제조방법,H01M 10/0562|C01B 25/14|H01M 10/052,2023-06-16,공개,공개,현대자동차주식회사|기아 주식회사|주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230077590,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230077590&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230083353,열차단 기능이 있는 부직포의 제조방법 및 그 부직포를 적용한 자동차용 헤드 라이너 기재,D04H 1/4382|D06M 15/564|D06M 11/46|D06M 11/79|D06M 13/12,2023-06-28,공개,공개,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020230083353,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230083353&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230083361,훅 위치를 조절해서 사용하는 자동차용 레일 코트 훅,B60R 7/10|B60R 11/00,2023-06-28,공개,공개,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020230083361,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230083361&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230092970,제지용 펄프를 포함하는 수세 가능한 부직포 및 이의 제조방법,D04H 1/4282|D04H 1/425|D06C 7/00,2023-07-18,공개,공개,한솔제지 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020230092970,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230092970&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
